Date,LMCADS03,LMCADY,DXY,COMXCOPR,SPX,BCOM,MXWD,CL1,XAU,XAG,LMCADY_acu_20d_log,LMCADY_std_20d_log
2003-02-14,0.0036079413761990835,0.0033460107263280263,0.004508348065870133,1.039611808956699e-05,0.021208110926454724,0.005122135616515558,0.01514046058526825,0.012028575865607122,-0.014122533829142254,0.0,-0.0019454076291747233,0.011496867349481818
2003-02-17,0.004192878260035958,0.004091224738352794,0.004189532312480137,0.0,0.0,0.0,0.005926918897767546,0.0,-0.017214598107767036,-0.0088496152769825,0.011277467089875237,0.0121140442759746
2003-02-18,-0.008403410796379504,-0.00835173027006881,0.0006965520954302248,0.0,0.01931189395948969,-0.002118014242951645,0.012614347343728176,0.004338401598598362,-0.005804689060318365,0.013245226750020505,0.016184275208215554,0.011972841901592538
2003-02-19,-0.0018099552452395303,-0.001526018913567993,-0.00528600442923739,-0.007385016562141081,-0.0071214119274663965,0.004484777295154855,-0.008900525489149897,0.005396667172154259,0.017027828446052905,0.015234244571847987,0.030382845375549913,0.012244946145268243
2003-02-20,0.005420067469339113,0.006241932422794419,-0.00451015547788613,-0.0026085888439657057,-0.009546924011903362,-0.0031251126080235276,-0.005082672507719829,-0.010006844828954663,0.00798066085565167,0.009030377427783171,0.012068331718486244,0.012554082050178212
2003-02-21,0.024912320379896376,0.02665626531840571,0.005409750720722298,-0.0016841191060861223,0.013137549732239878,0.01436030297552489,0.008239481312285968,-0.0334423868789939,-0.0025582731405827674,0.0006419172147243697,-0.002663511488819277,0.011316167812235456
2003-02-24,0.012805762888849798,0.013503801267095819,-0.004305388377669073,-0.002746382783321979,-0.018551774064489598,0.022869832963319618,-0.012962688687004289,0.024980482968441554,0.018051540798353555,0.009579636856813595,-0.028391674881261535,0.011145426629678953
2003-02-25,-0.006382383139089833,-0.007022706258003028,0.0020048122192046687,-0.0027089983773912535,0.007168746854103978,-0.027340554444819105,-0.007736982502152563,-0.01157994743095931,-0.016629470024002346,-0.014941579998198914,-0.01897196373024842,0.011095103185885696
2003-02-26,0.015307158082628123,0.01587681737039688,-0.0024062574273258325,-0.0019902136785318043,-0.013228531801315566,0.017967637520388727,-0.008188776505351957,0.04447587667879383,0.007080176843707071,0.002148228538289605,-0.05129329438755068,0.010866947314452244
2003-02-27,-0.004308494385723843,-0.003909365726063451,0.001905431053357757,-0.004024267804398166,0.011689014237348297,-0.011904361140136814,0.007023048765025345,-0.013351333174864225,-0.025437210321461227,-0.019502243231441122,-0.07264713297093617,0.011996351402293616
2003-02-28,-0.015666116744399463,-0.014908197771860374,-0.0010024058577935732,-0.0033303879108699656,0.004611460541271822,0.0008916382564609205,0.008131700181154314,-0.01626052087178029,0.01294237220074478,0.006543098588935887,-0.06619895745718486,0.011761711534523817
2003-03-03,0.006993035490970604,0.006311947561445659,-0.006136531504759258,-0.00277400842792401,-0.007565849116764503,-0.004857287633373599,0.0007159576238639868,-0.019868203216725173,-0.002575108719138143,0.012959144642505336,-0.08326709856619467,0.011645462041542579
2003-03-04,-0.002616660891171739,-0.0038117624220270273,0.0003026787088637664,-0.0013255800013736842,-0.01547592451634629,0.002922763463677134,-0.014417461666135287,0.02776047441798875,0.014787700154379371,0.002143623543251369,-0.07137736396904362,0.011963490776398406
2003-03-05,-0.02267136701896361,-0.023782333717925916,-0.008611572391827691,-0.0013273394963230006,0.00951673203466919,-0.00425307636542192,0.0036795492258983394,-0.0054362732413936665,-0.0019779605205400056,-0.006444705442642095,-0.05678685408090338,0.011078111211725057
2003-03-06,-0.0011918952543319833,-0.0016560033893591396,0.0003052037258545519,-0.0012082030391424932,-0.009382919408640115,0.005288610307532699,-0.008999753301598962,0.008413674277033732,0.007607813532610528,0.0064447054426421835,-0.06296274559534083,0.011129346261836617
2003-03-07,0.0017873105740956587,0.001806413256529938,-0.002750192718921052,-0.0012096645597179257,0.008225414185174668,0.012910547349913858,-0.0016859619594340471,0.020861949429139055,-0.015559012600289919,0.0,-0.05789298240247032,0.011304490923810449
2003-03-10,-0.005970166986503796,-0.006488140451720014,-0.001939864817826703,-0.0012703780275190165,-0.02616916935503543,-0.00848302398473667,-0.02235270087756188,-0.013591148582196403,0.010493573318456104,0.003206844009579591,-0.03355709661583186,0.012173657424756006
2003-03-11,0.008941937375661213,0.00889162666207401,0.0006129955238947718,-0.0013367148454953956,-0.008394475395331596,-0.011014504317999455,-0.007099801822460838,-0.014867147738877474,-0.01077871731810708,-0.0010678057608301005,-0.0514117520686824,0.012011356799960604
2003-03-12,-0.007147141799638084,-0.007227858600749576,0.0025501110366761247,-0.0007985690930312726,0.004311748075234745,-0.00046799094975015195,-0.007208914423976729,0.029780872892648063,-0.014072604438051773,-0.010741241831412625,-0.04623939265002882,0.011961382223386118
2003-03-13,-0.011421825403187306,-0.011399165913730231,0.016368962030235263,-0.0022886242177986233,0.03387668162171202,-0.02251892655578853,0.0289825357354936,-0.04930576098415407,-0.03352762204487996,-0.019629856044886092,-0.043392042457188834,0.011864080690497285
2003-03-14,0.0048250998317568945,0.004757847208805611,0.002102418554866649,-0.0011584664068225886,0.0016454780101940111,-0.007815166253201855,0.01093584743023764,-0.017649988929144468,0.005963935971627275,0.0,-0.03435700489623107,0.012305543552549059
2003-03-17,0.017298373483186896,0.017314099457402754,0.007472759329746443,-0.0012764073715814022,0.034813604976264165,-0.010679842696463273,0.024642017655460494,-0.012800629912898749,0.0005944419851073363,-0.020022915875107704,-0.05312069966624476,0.011464716305898298
2003-03-18,-0.0029612103367795102,-0.003444922151728494,0.0011904763310748023,-0.001340490049367255,0.00423307980995436,-0.018329218886189748,0.004366342489881354,-0.09797619826819207,0.003855283541461441,0.002244669853823728,-0.03341017023742569,0.012215899117797328
2003-03-19,0.012378584232639753,0.012672551253766366,0.007113248724519639,-0.0013477274087949492,0.008698854602656786,-0.0040368929239549866,0.007433364847743827,-0.0581805002859319,-0.004152460363856629,-0.009009069942365968,-0.046858697319684485,0.011745927211534566
2003-03-20,-0.012378584232639869,-0.012072581234269249,-0.00424210175934441,-0.0011644200300885916,0.0018860489447984567,-0.009150335394521161,0.0030765103202451687,-0.04343305320259764,-0.01256185204097228,-0.002265006630852125,-0.028749413285985525,0.011654058059107178
2003-03-21,0.011792589489823624,0.011924422111100189,0.00836824967051658,-0.0012857008431119037,0.02271670287110794,-0.014888599225379277,0.01868614511369537,-0.061258342323204436,-0.018836953754143414,-0.013698844358162028,-0.04067383539708572,0.01123186460334835
2003-03-24,-0.011792589489823676,-0.012224362125346435,-0.009951311245805628,-0.0014674997860153443,-0.035867073422977576,0.00827327008525742,-0.02647670604819757,0.06300445766121134,0.010980741720097182,0.00458716400690614,-0.02844947327173928,0.010977861107325647
2003-03-25,0.0023696693553183824,0.002397004893010085,-0.0011889429717214764,-0.0005542821164764206,0.012087762262945285,-0.009913147223876413,0.008598598255920926,-0.02436991518615744,-0.0033424522154317207,0.004566217979581184,-0.04686922119579811,0.011404916642492335
2003-03-26,-0.016105328724191518,-0.016444513286905382,-0.003376368649415309,-0.0019273596636266463,-0.005490960612060338,0.000497189272572339,-0.0019943410464162564,0.023322611896155362,0.005160910058557873,0.0022753138371356054,-0.0255752654759691,0.011006210945250111
2003-03-27,-0.024963244517569438,-0.025263204309448936,0.0010936025348015545,-0.0006980459104898831,-0.001645125107154051,0.012411323113026866,-0.004596714688871251,0.05900015994763388,-0.0030326027790442533,-0.002275313837135651,-0.013823657139152252,0.00991829961332901
2003-03-28,-0.009290868937845628,-0.00846002225810907,-0.006779686985378804,-0.0010274240918257418,-0.005796716038837887,-0.0025475795785445204,-0.004563489203997664,-0.006938735917902093,0.00786571896854366,0.009070356969964279,-0.009167125995636259,0.009780022898774778
2003-03-31,-0.010320654548313777,-0.010756193547564146,-0.010863112257371016,-0.002959394249120135,-0.017901020168734297,0.007229333927040092,-0.01896442709143886,0.028760152175262652,0.016734291597481334,0.00674918197492855,0.004759647252988371,0.009500011312932563
2003-04-01,0.007828441420354076,0.008077972175124007,0.002726861256424549,-0.0026869525604587634,0.01207050620087298,-0.009721852985680452,0.010433725169514381,-0.04143966805915504,-0.007436084235138982,-0.0067491819749284495,0.007230462182473433,0.009622605216275101
2003-04-02,-0.009086698899982095,-0.009191823829785666,0.009336011192850588,-0.00144556933420768,0.025780728496878014,-0.006476367418049105,0.021191838483283452,-0.04182988978447934,-0.015040139124845905,-0.00679504313282869,0.023911788956619825,0.009472743218159352
2003-04-03,-0.008534902449837444,-0.007831894903796587,0.002594552897451273,-0.0016743943213775407,-0.005064454447194184,-0.003163436686553964,-0.0017758648552489943,0.014253674309875343,-0.014347010436815903,0.0022701485345390775,0.0314327385842792,0.009241981891737996
2003-04-04,0.006959850935059964,0.0068761764494004556,0.0005977882015219798,-0.0019459271089525383,0.002734576990351577,0.002167903027985553,0.0045141951120837645,-0.012155037652954137,0.0009219422902565506,0.0,0.0069874827734708045,0.01008182499788373
2003-04-07,0.017500446635100867,0.017847745334918435,0.0029835924668877864,-0.00022999685587615673,0.0012281241948919493,0.0034683946774195992,0.010666767804195228,-0.0233308567626953,-0.007708949678696653,0.0022650066308520615,-0.010860262561447627,0.009203039193547074
2003-04-08,-0.008711940602021455,-0.008963028790776529,-0.0016896093071879508,-0.0008345290316802654,-0.0018655236268776004,-0.002982184478547155,-0.005159174276234749,0.0014295928095943715,-0.0009290802774225943,0.011248712535870667,0.0015782831559052568,0.009022599481369886
2003-04-09,-0.001876760012860132,-0.002055499182095999,-0.0036872830655404107,-0.00018030538232669446,-0.014103474075268392,0.009445278265594203,-0.008998935868569584,0.029905482778904754,0.0126233203319867,0.0022346378014165844,0.020832455170211303,0.009778421426767844
2003-04-10,-0.008489282236317891,-0.00855181572089024,-0.0034003433103252777,-0.001902120534790185,0.006434295349896328,-0.006886911639527299,0.0006992443067900008,-0.04937959261428357,-0.0009182737100724485,0.0022296553272690683,0.03510343015410874,0.009559771071728477
2003-04-11,0.013486169585421797,0.013792884769763371,0.0036000038880076293,-0.0006005438438467687,-0.003770379434950183,0.006369653133625919,-0.0024764481027749236,0.024461651346418103,0.004582959442220386,0.0,0.018841408327424106,0.009165469553275405
2003-04-14,-0.0012468829545632637,-0.0014495953126109338,-0.00219846196271929,-0.0021326184432946785,0.01931022118220183,-0.0012644474138857006,0.013757878735436876,0.017263067423780552,-0.009802498464346528,0.00886923774077979,0.02752681382624678,0.0092515435195991
2003-04-15,0.015475393952932705,0.016265607277090578,-0.0020028045949705194,-0.00393191159344004,0.006283662935793124,0.011715116680909304,0.010314004636007457,0.022791041729618423,0.00030778701381772356,-0.0022099456508029554,0.03610720513568701,0.010135096704315597
2003-04-16,-0.0030759790478944336,-0.0007759758284924307,-0.007041574211689359,-0.0012262966542511396,-0.012311531669827047,-0.00026970261484166356,-0.007341129908401004,-0.0037626177450024605,0.004605473292284677,-0.0072162400297425275,0.03298512505381294,0.010200778633076142
2003-04-17,0.0024615397044465428,0.006036702799429714,0.002419843891035296,-0.001393306468227394,0.01541623661106387,0.013429860748437153,0.012170535620255114,0.04588114252296485,0.00214198368310527,-0.003907345188919782,0.031743875772087655,0.010176426952160079
2003-04-18,0.0,0.0,-0.0002014301547751221,0.0,0.0,0.0,0.0005235328112875596,0.0,-0.0036747859451993856,0.0022346378014165844,0.026497667232101695,0.010286510617001225
2003-04-21,0.0,0.0,0.0031176170471964677,-0.0022018460582876585,-0.001758522846330226,0.0038368835363890687,-0.002567933701577688,0.01042015289646353,0.023048783784976146,0.011098893068048765,0.024993681386865196,0.01030219138465804
2003-04-22,-0.017984980892817835,-0.016022743031048746,-0.008672906320189942,-0.0015954329553080223,0.021471618616161363,-0.007807293723077851,0.015464628312511748,-0.03159196587221133,-0.001800450598893142,0.015334364000106524,0.036944327696787904,0.009568070571268007
2003-04-23,0.003747662100239749,0.004849442432923627,0.0005063034891204402,-0.0012313762959195646,0.008358923008855244,-0.010465748164127405,0.008284284173827634,-0.11540372203000322,-0.0051189512561993274,0.004338401598598362,0.04783851953685579,0.010046142000433174
2003-04-24,-0.013178728545447646,-0.013511595972632089,-0.004565986320413899,-0.00275565492676197,-0.008293090224104703,-0.0040450929890961254,-0.007096604914132924,-0.00037530493966512525,0.009614014263984977,0.00431966114451638,0.06135011550948788,0.009350613689287052
2003-04-25,-0.002530045625370066,-0.0038034911145930776,0.0003050485559269269,-0.0029759272176810682,-0.013943128485426406,-0.0021969444092428633,-0.013665744874457516,-0.014366976797538187,-0.003594432505598976,-0.0021574981400211257,0.05828688312075564,0.009493085279702666
2003-04-28,0.00442338793915122,0.003170579701060485,0.003146731521083472,-0.002018244358905673,0.017677520402171947,-0.014824720345663752,0.014955102695103924,-0.029760650486626215,0.0017988312450597926,-0.013043663192029339,0.05511630341969516,0.009515029139125391
2003-04-29,0.010973616938416347,0.010548787104609068,-0.006609409387673964,-0.0021362211246739806,0.003273896893729189,0.0023475034363495684,0.0026251462765881583,-0.00985618071501164,0.001197425678174625,-0.0043859719432544405,0.06252984887999856,0.009968211415686608
2003-04-30,0.0015578753734973255,0.007489502944360727,-0.008503713966022187,-0.0004984441525329644,-0.001002856043411955,0.010128596021671184,0.006251942061186774,0.021944454254559365,0.01278257594960188,0.02236344815785346,0.04200891615188769,0.010535470648240612
2003-05-01,0.0018662524856762341,-0.00031094527613721235,-0.005054423056130572,-0.0027958878746625845,-0.0006764054763081159,0.002559921756005455,0.0019903550932615886,0.008875227078902195,0.009407683672404585,0.022756987122616278,0.04246890383086438,0.010530430297288547
2003-05-02,-0.014397744797589878,-0.017569079361407936,0.0005169294506425463,-0.0019932715832282227,0.014926781981872977,-0.005544091304992813,0.009236300119511279,-0.01392672412342489,-0.0023436366373970363,0.004192878260036178,0.07144804993030326,0.009633727905321063
2003-05-05,0.0,0.0,-0.003935382046695102,-0.0030246539334325925,-0.003802593143022675,0.014134003527880476,0.002119393234162278,0.03144430840092925,0.0038056252018963672,0.004175371410480592,0.08607460877124311,0.009899763568242627
2003-05-06,0.004403907715255244,0.003475516926576355,-0.010745500086516412,-0.0015056998169543593,0.008425899151882892,-0.0055443316742562875,0.012324187848657136,-0.0294984039145597,0.005826673440205975,-0.0041753714104805105,0.07633587131205255,0.010178236379844555
2003-05-07,0.014334929170992093,0.01719867283221005,0.002514143373332406,-0.0025020563591470796,-0.0051180094657419005,0.006897938530231071,-0.004441235873677424,0.019634894509363635,-0.006411212401757169,-0.012631746905900687,0.052099046259581026,0.009941188616724647
2003-05-08,0.007705385635247582,0.005719159263007196,-0.006823815256304959,-0.0021326923140976887,-0.01010879524852425,0.009425160248137093,-0.010153902460183563,0.028192056900827503,0.019111628460012547,0.012631746905900782,0.05063802425791163,0.009922450348456291
2003-05-09,-0.0021515299524503505,-0.0024691370569212647,0.0005265652272686262,-0.0025281757385705174,0.014177441731154143,0.015315214175162599,0.011053722556889883,0.02705832354209267,-0.000286861734611922,0.0,0.052227653782325294,0.009886584150636774
2003-05-12,0.00918842605440617,0.007235810186211744,-0.004537548016509336,-0.0010316180219372903,0.01245677585715561,0.006591838583839918,0.01029015119683727,-0.01343764545371214,0.007716528715547721,0.014538158446027067,0.03170555426377862,0.010431327298040633
2003-05-13,0.02171376022378426,0.024845998586530804,0.0015852050875660318,-0.0006612586777378994,-0.002977627623233656,0.013870800598495,-0.001633380718034604,0.041187558406614644,-0.0039937294560496855,-0.005167970158442449,0.0017939906142026459,0.008961545587049723
2003-05-14,0.0011926059851231061,-0.0038980559103664993,-0.0012679629763028824,-0.003339066217635806,-0.003210070890754181,0.005760711268885963,-0.0006937562220770413,0.023236696605025236,0.007404277027978742,0.005167970158442377,0.006438593778353708,0.008912815508292973
2003-05-15,0.0023809535057418754,0.004795453517704433,0.0067439665506430786,-0.0009435831227923166,0.007836939285746958,-0.00426394188686022,0.005733790608698983,-0.01485090322875124,-0.0014196481657440438,-0.014538158446027056,0.006407890192288566,0.008912007023464676
2003-05-16,-0.005365139546069353,-0.005246208539985965,-0.012044519616055882,-0.0032481821390298845,-0.0025066513386799907,0.002311682562008393,0.001132977141464715,0.013821920116179942,0.007924195986011533,0.0,0.0013516559841150345,0.009146851172928383
2003-05-19,-0.00029890898444040606,-0.0015039858452364947,-0.0036204916557567917,-0.0031913176473646232,-0.025233635757002278,-0.00849792162881241,-0.02104502932126798,-0.01069528911674803,0.03190284429112502,0.0062565376143051375,0.0016542600960263946,0.009144364688969363
2003-05-20,-0.0026942090836915003,-0.004072096721126039,-0.005133701114385127,-0.0010650612536744987,-0.0011301278029770489,0.0026291148777619236,-0.00025142684868323476,0.015488177442800122,0.00463089904133084,-0.00939954701150435,0.02536692269169885,0.010067930724464349
2003-05-21,0.014285957247476434,0.01574363427299152,0.0029978609175654435,-0.0012190233755529824,0.0040040202152763354,0.007272143208338546,0.00020114653592898302,-0.008574911056572253,0.009736385230870422,-0.011609629077839008,0.01506008088646408,0.009537824371589327
2003-05-22,0.0002954646202615398,0.0,0.00021378941823801828,-0.003615863074226363,0.009109151053795672,-0.007790843807632377,0.009508153500979466,-0.006219785082429999,-0.012185366046687865,-0.012820688429061321,0.0157925206760383,0.009536186939392942
2003-05-23,-0.0059259432675471575,-0.006866723503325321,-0.005465958627718519,-0.00023011429111282367,0.0014476515725950626,0.0010152558626303813,0.003728472416017328,0.010687914186348785,0.00462082909723928,-0.0021528533611012007,0.01590047616435387,0.00953165459563696
2003-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0014379573569849279,0.0,0.004329596805268729,0.0064447054426421835,0.008650314939294121,0.009699867185077132
2003-05-27,0.019132298081157354,0.017962332564912465,-0.003552784056763487,-0.0030170303238460424,0.019377695521596676,-0.005142436083587765,0.0111358627971734,0.006494639133648183,-0.011132344128021202,-0.01076436658715843,-0.011690847174400037,0.008788695147891675
2003-05-28,-0.012910977466904986,-0.013031429783750142,0.00784233487007566,-0.002334760532953182,0.0018270598876793734,-0.0080866693775285,0.0037659301593240086,-0.026585373772384263,-0.0032818298291822728,0.0021621630044950956,-0.008081456733675982,0.008553568190673363
2003-05-29,0.0,0.0001490424028394792,-0.007950192282680898,0.00038258667611806206,-0.0037627615525200444,0.007073795984292943,0.0023891378779386037,0.01803100167572562,0.011439590909394377,-0.011950169370657971,-0.014107993262200198,0.00863878492330008
2003-05-30,0.011160174568552016,0.01141006673803096,0.006236579353978873,-0.0015282559642320554,0.014582927529296179,0.005929786122839874,0.00582695637243913,0.01568392190255414,-0.013084553583267263,-0.009884759232541973,-0.017689052833073888,0.008408497795978492
2003-06-02,0.015072749123649842,0.014626558840939831,0.000535819548799824,-0.005939296226936306,0.0035326025165310815,0.012074463049984224,0.009253078067918315,0.038166238372730026,0.0038340455018170527,-0.006644542718668613,-0.044082228048145454,0.007901878170826715
2003-06-03,-0.006059750183512377,-0.006263220532614194,0.002033499924790033,-0.002527584153909213,0.0047045316218137,-0.004705698851298791,0.00023982540825311912,-0.0013033563265707627,-0.0016413626992302064,0.00221975673831281,-0.04421269652105868,0.007905458595059102
2003-06-04,-0.0072621960417846715,-0.007038152220261478,0.0021360683119348483,-0.002485948481610489,0.014996705616588158,-0.005522316445394221,0.010495778809286848,-0.02042231714494356,-0.010928769669511694,-0.005558658003827381,-0.019614298945144,0.008958259808598105
2003-06-05,0.003492436611499202,0.004258137261337798,-0.012993471395156145,-0.0022242938023227412,0.003946614580316399,0.00903992896577913,0.0074704839151943855,0.022702077129233066,0.02046562669273242,0.0033389012655146303,-0.035798005875779026,0.009188111916151463
2003-06-06,-0.0011627908286901735,-0.0008795075325076041,0.010322672307418958,-0.004188465695882844,-0.0024065940125243923,0.005842778349662644,0.001929457762281044,0.017414177566660555,-0.01365208916832732,0.0088496152769826,-0.029315394413461253,0.009335086882556128
2003-06-09,-0.012586145949998054,-0.013286289332334934,-0.0019274018173591249,-0.0019358103628109736,-0.012048890729967454,-0.006776432741342088,-0.008214180161160177,0.005420067469339113,-0.005237057173565531,-0.002646671152374871,-0.0020827142309799342,0.009504741645115684
