LMCADS03,LMCADY,DXY,COMXCOPR,SPX,BCOM,MXWD,CL1,XAU,XAG
1696.0,-0.008524086718965165,0.0011946243332133844,-0.001249429447556218,-0.012768093450376107,-0.012084599060556075,-0.00999786155054637,0.009268427534046284,-0.031064552220937704,-0.01651110706579242
1660.0,-0.021283171547141204,-0.009195467093100275,-0.004092902540469444,-0.0016014183918124062,-0.00027589966596108,-0.0010611858350143685,0.016359716038351627,0.01071489174138919,0.007739120992955468
1666.0,0.0033460107263280263,0.004508348065870133,1.039611808956699e-05,0.021208110926454724,0.005122135616515558,0.01514046058526825,0.012028575865607122,-0.014122533829142254,0.0
1673.0,0.004091224738352794,0.004189532312480137,0.0,0.0,0.0,0.005926918897767546,0.0,-0.017214598107767036,-0.0088496152769825
1659.0,-0.00835173027006881,0.0006965520954302248,0.0,0.01931189395948969,-0.002118014242951645,0.012614347343728176,0.004338401598598362,-0.005804689060318365,0.013245226750020505
1656.0,-0.001526018913567993,-0.00528600442923739,-0.007385016562141081,-0.0071214119274663965,0.004484777295154855,-0.008900525489149897,0.005396667172154259,0.017027828446052905,0.015234244571847987
1665.0,0.006241932422794419,-0.00451015547788613,-0.0026085888439657057,-0.009546924011903362,-0.0031251126080235276,-0.005082672507719829,-0.010006844828954663,0.00798066085565167,0.009030377427783171
1707.0,0.02665626531840571,0.005409750720722298,-0.0016841191060861223,0.013137549732239878,0.01436030297552489,0.008239481312285968,-0.0334423868789939,-0.0025582731405827674,0.0006419172147243697
1729.0,0.013503801267095819,-0.004305388377669073,-0.002746382783321979,-0.018551774064489598,0.022869832963319618,-0.012962688687004289,0.024980482968441554,0.018051540798353555,0.009579636856813595
1718.0,-0.007022706258003028,0.0020048122192046687,-0.0027089983773912535,0.007168746854103978,-0.027340554444819105,-0.007736982502152563,-0.01157994743095931,-0.016629470024002346,-0.014941579998198914
1744.5,0.01587681737039688,-0.0024062574273258325,-0.0019902136785318043,-0.013228531801315566,0.017967637520388727,-0.008188776505351957,0.04447587667879383,0.007080176843707071,0.002148228538289605
1737.0,-0.003909365726063451,0.001905431053357757,-0.004024267804398166,0.011689014237348297,-0.011904361140136814,0.007023048765025345,-0.013351333174864225,-0.025437210321461227,-0.019502243231441122
1710.0,-0.014908197771860374,-0.0010024058577935732,-0.0033303879108699656,0.004611460541271822,0.0008916382564609205,0.008131700181154314,-0.01626052087178029,0.01294237220074478,0.006543098588935887
1722.0,0.006311947561445659,-0.006136531504759258,-0.00277400842792401,-0.007565849116764503,-0.004857287633373599,0.0007159576238639868,-0.019868203216725173,-0.002575108719138143,0.012959144642505336
1717.5,-0.0038117624220270273,0.0003026787088637664,-0.0013255800013736842,-0.01547592451634629,0.002922763463677134,-0.014417461666135287,0.02776047441798875,0.014787700154379371,0.002143623543251369
1679.0,-0.023782333717925916,-0.008611572391827691,-0.0013273394963230006,0.00951673203466919,-0.00425307636542192,0.0036795492258983394,-0.0054362732413936665,-0.0019779605205400056,-0.006444705442642095
1677.0,-0.0016560033893591396,0.0003052037258545519,-0.0012082030391424932,-0.009382919408640115,0.005288610307532699,-0.008999753301598962,0.008413674277033732,0.007607813532610528,0.0064447054426421835
1680.0,0.001806413256529938,-0.002750192718921052,-0.0012096645597179257,0.008225414185174668,0.012910547349913858,-0.0016859619594340471,0.020861949429139055,-0.015559012600289919,0.0
1670.0,-0.006488140451720014,-0.001939864817826703,-0.0012703780275190165,-0.02616916935503543,-0.00848302398473667,-0.02235270087756188,-0.013591148582196403,0.010493573318456104,0.003206844009579591
1685.0,0.00889162666207401,0.0006129955238947718,-0.0013367148454953956,-0.008394475395331596,-0.011014504317999455,-0.007099801822460838,-0.014867147738877474,-0.01077871731810708,-0.0010678057608301005
1673.0,-0.007227858600749576,0.0025501110366761247,-0.0007985690930312726,0.004311748075234745,-0.00046799094975015195,-0.007208914423976729,0.029780872892648063,-0.014072604438051773,-0.010741241831412625
1654.0,-0.011399165913730231,0.016368962030235263,-0.0022886242177986233,0.03387668162171202,-0.02251892655578853,0.0289825357354936,-0.04930576098415407,-0.03352762204487996,-0.019629856044886092
1662.0,0.004757847208805611,0.002102418554866649,-0.0011584664068225886,0.0016454780101940111,-0.007815166253201855,0.01093584743023764,-0.017649988929144468,0.005963935971627275,0.0
1691.0,0.017314099457402754,0.007472759329746443,-0.0012764073715814022,0.034813604976264165,-0.010679842696463273,0.024642017655460494,-0.012800629912898749,0.0005944419851073363,-0.020022915875107704
1686.0,-0.003444922151728494,0.0011904763310748023,-0.001340490049367255,0.00423307980995436,-0.018329218886189748,0.004366342489881354,-0.09797619826819207,0.003855283541461441,0.002244669853823728
1707.0,0.012672551253766366,0.007113248724519639,-0.0013477274087949492,0.008698854602656786,-0.0040368929239549866,0.007433364847743827,-0.0581805002859319,-0.004152460363856629,-0.009009069942365968
1686.0,-0.012072581234269249,-0.00424210175934441,-0.0011644200300885916,0.0018860489447984567,-0.009150335394521161,0.0030765103202451687,-0.04343305320259764,-0.01256185204097228,-0.002265006630852125
1706.0,0.011924422111100189,0.00836824967051658,-0.0012857008431119037,0.02271670287110794,-0.014888599225379277,0.01868614511369537,-0.061258342323204436,-0.018836953754143414,-0.013698844358162028
1686.0,-0.012224362125346435,-0.009951311245805628,-0.0014674997860153443,-0.035867073422977576,0.00827327008525742,-0.02647670604819757,0.06300445766121134,0.010980741720097182,0.00458716400690614
1690.0,0.002397004893010085,-0.0011889429717214764,-0.0005542821164764206,0.012087762262945285,-0.009913147223876413,0.008598598255920926,-0.02436991518615744,-0.0033424522154317207,0.004566217979581184
1663.0,-0.016444513286905382,-0.003376368649415309,-0.0019273596636266463,-0.005490960612060338,0.000497189272572339,-0.0019943410464162564,0.023322611896155362,0.005160910058557873,0.0022753138371356054
1622.0,-0.025263204309448936,0.0010936025348015545,-0.0006980459104898831,-0.001645125107154051,0.012411323113026866,-0.004596714688871251,0.05900015994763388,-0.0030326027790442533,-0.002275313837135651
1607.0,-0.00846002225810907,-0.006779686985378804,-0.0010274240918257418,-0.005796716038837887,-0.0025475795785445204,-0.004563489203997664,-0.006938735917902093,0.00786571896854366,0.009070356969964279
1590.5,-0.010756193547564146,-0.010863112257371016,-0.002959394249120135,-0.017901020168734297,0.007229333927040092,-0.01896442709143886,0.028760152175262652,0.016734291597481334,0.00674918197492855
1603.0,0.008077972175124007,0.002726861256424549,-0.0026869525604587634,0.01207050620087298,-0.009721852985680452,0.010433725169514381,-0.04143966805915504,-0.007436084235138982,-0.0067491819749284495
1588.5,-0.009191823829785666,0.009336011192850588,-0.00144556933420768,0.025780728496878014,-0.006476367418049105,0.021191838483283452,-0.04182988978447934,-0.015040139124845905,-0.00679504313282869
1575.0,-0.007831894903796587,0.002594552897451273,-0.0016743943213775407,-0.005064454447194184,-0.003163436686553964,-0.0017758648552489943,0.014253674309875343,-0.014347010436815903,0.0022701485345390775
1586.0,0.0068761764494004556,0.0005977882015219798,-0.0019459271089525383,0.002734576990351577,0.002167903027985553,0.0045141951120837645,-0.012155037652954137,0.0009219422902565506,0.0
1614.0,0.017847745334918435,0.0029835924668877864,-0.00022999685587615673,0.0012281241948919493,0.0034683946774195992,0.010666767804195228,-0.0233308567626953,-0.007708949678696653,0.0022650066308520615
1600.0,-0.008963028790776529,-0.0016896093071879508,-0.0008345290316802654,-0.0018655236268776004,-0.002982184478547155,-0.005159174276234749,0.0014295928095943715,-0.0009290802774225943,0.011248712535870667
1597.0,-0.002055499182095999,-0.0036872830655404107,-0.00018030538232669446,-0.014103474075268392,0.009445278265594203,-0.008998935868569584,0.029905482778904754,0.0126233203319867,0.0022346378014165844
1583.5,-0.00855181572089024,-0.0034003433103252777,-0.001902120534790185,0.006434295349896328,-0.006886911639527299,0.0006992443067900008,-0.04937959261428357,-0.0009182737100724485,0.0022296553272690683
1605.0,0.013792884769763371,0.0036000038880076293,-0.0006005438438467687,-0.003770379434950183,0.006369653133625919,-0.0024764481027749236,0.024461651346418103,0.004582959442220386,0.0
1603.0,-0.0014495953126109338,-0.00219846196271929,-0.0021326184432946785,0.01931022118220183,-0.0012644474138857006,0.013757878735436876,0.017263067423780552,-0.009802498464346528,0.00886923774077979
1628.0,0.016265607277090578,-0.0020028045949705194,-0.00393191159344004,0.006283662935793124,0.011715116680909304,0.010314004636007457,0.022791041729618423,0.00030778701381772356,-0.0022099456508029554
1623.0,-0.0007759758284924307,-0.007041574211689359,-0.0012262966542511396,-0.012311531669827047,-0.00026970261484166356,-0.007341129908401004,-0.0037626177450024605,0.004605473292284677,-0.0072162400297425275
1627.0,0.006036702799429714,0.002419843891035296,-0.001393306468227394,0.01541623661106387,0.013429860748437153,0.012170535620255114,0.04588114252296485,0.00214198368310527,-0.003907345188919782
1627.0,0.0,-0.0002014301547751221,0.0,0.0,0.0,0.0005235328112875596,0.0,-0.0036747859451993856,0.0022346378014165844
1627.0,0.0,0.0031176170471964677,-0.0022018460582876585,-0.001758522846330226,0.0038368835363890687,-0.002567933701577688,0.01042015289646353,0.023048783784976146,0.011098893068048765
1598.0,-0.016022743031048746,-0.008672906320189942,-0.0015954329553080223,0.021471618616161363,-0.007807293723077851,0.015464628312511748,-0.03159196587221133,-0.001800450598893142,0.015334364000106524
1604.0,0.004849442432923627,0.0005063034891204402,-0.0012313762959195646,0.008358923008855244,-0.010465748164127405,0.008284284173827634,-0.11540372203000322,-0.0051189512561993274,0.004338401598598362
1583.0,-0.013511595972632089,-0.004565986320413899,-0.00275565492676197,-0.008293090224104703,-0.0040450929890961254,-0.007096604914132924,-0.00037530493966512525,0.009614014263984977,0.00431966114451638
1579.0,-0.0038034911145930776,0.0003050485559269269,-0.0029759272176810682,-0.013943128485426406,-0.0021969444092428633,-0.013665744874457516,-0.014366976797538187,-0.003594432505598976,-0.0021574981400211257
1586.0,0.003170579701060485,0.003146731521083472,-0.002018244358905673,0.017677520402171947,-0.014824720345663752,0.014955102695103924,-0.029760650486626215,0.0017988312450597926,-0.013043663192029339
1603.5,0.010548787104609068,-0.006609409387673964,-0.0021362211246739806,0.003273896893729189,0.0023475034363495684,0.0026251462765881583,-0.00985618071501164,0.001197425678174625,-0.0043859719432544405
1606.0,0.007489502944360727,-0.008503713966022187,-0.0004984441525329644,-0.001002856043411955,0.010128596021671184,0.006251942061186774,0.021944454254559365,0.01278257594960188,0.02236344815785346
1609.0,-0.00031094527613721235,-0.005054423056130572,-0.0027958878746625845,-0.0006764054763081159,0.002559921756005455,0.0019903550932615886,0.008875227078902195,0.009407683672404585,0.022756987122616278
1586.0,-0.017569079361407936,0.0005169294506425463,-0.0019932715832282227,0.014926781981872977,-0.005544091304992813,0.009236300119511279,-0.01392672412342489,-0.0023436366373970363,0.004192878260036178
1586.0,0.0,-0.003935382046695102,-0.0030246539334325925,-0.003802593143022675,0.014134003527880476,0.002119393234162278,0.03144430840092925,0.0038056252018963672,0.004175371410480592
1593.0,0.003475516926576355,-0.010745500086516412,-0.0015056998169543593,0.008425899151882892,-0.0055443316742562875,0.012324187848657136,-0.0294984039145597,0.005826673440205975,-0.0041753714104805105
1616.0,0.01719867283221005,0.002514143373332406,-0.0025020563591470796,-0.0051180094657419005,0.006897938530231071,-0.004441235873677424,0.019634894509363635,-0.006411212401757169,-0.012631746905900687
1628.5,0.005719159263007196,-0.006823815256304959,-0.0021326923140976887,-0.01010879524852425,0.009425160248137093,-0.010153902460183563,0.028192056900827503,0.019111628460012547,0.012631746905900782
1625.0,-0.0024691370569212647,0.0005265652272686262,-0.0025281757385705174,0.014177441731154143,0.015315214175162599,0.011053722556889883,0.02705832354209267,-0.000286861734611922,0.0
1640.0,0.007235810186211744,-0.004537548016509336,-0.0010316180219372903,0.01245677585715561,0.006591838583839918,0.01029015119683727,-0.01343764545371214,0.007716528715547721,0.014538158446027067
1676.0,0.024845998586530804,0.0015852050875660318,-0.0006612586777378994,-0.002977627623233656,0.013870800598495,-0.001633380718034604,0.041187558406614644,-0.0039937294560496855,-0.005167970158442449
1678.0,-0.0038980559103664993,-0.0012679629763028824,-0.003339066217635806,-0.003210070890754181,0.005760711268885963,-0.0006937562220770413,0.023236696605025236,0.007404277027978742,0.005167970158442377
1682.0,0.004795453517704433,0.0067439665506430786,-0.0009435831227923166,0.007836939285746958,-0.00426394188686022,0.005733790608698983,-0.01485090322875124,-0.0014196481657440438,-0.014538158446027056
1673.0,-0.005246208539985965,-0.012044519616055882,-0.0032481821390298845,-0.0025066513386799907,0.002311682562008393,0.001132977141464715,0.013821920116179942,0.007924195986011533,0.0
1672.5,-0.0015039858452364947,-0.0036204916557567917,-0.0031913176473646232,-0.025233635757002278,-0.00849792162881241,-0.02104502932126798,-0.01069528911674803,0.03190284429112502,0.0062565376143051375
1668.0,-0.004072096721126039,-0.005133701114385127,-0.0010650612536744987,-0.0011301278029770489,0.0026291148777619236,-0.00025142684868323476,0.015488177442800122,0.00463089904133084,-0.00939954701150435
1692.0,0.01574363427299152,0.0029978609175654435,-0.0012190233755529824,0.0040040202152763354,0.007272143208338546,0.00020114653592898302,-0.008574911056572253,0.009736385230870422,-0.011609629077839008
1692.5,0.0,0.00021378941823801828,-0.003615863074226363,0.009109151053795672,-0.007790843807632377,0.009508153500979466,-0.006219785082429999,-0.012185366046687865,-0.012820688429061321
1682.5,-0.006866723503325321,-0.005465958627718519,-0.00023011429111282367,0.0014476515725950626,0.0010152558626303813,0.003728472416017328,0.010687914186348785,0.00462082909723928,-0.0021528533611012007
1682.5,0.0,0.0,0.0,0.0,0.0,0.0014379573569849279,0.0,0.004329596805268729,0.0064447054426421835
1715.0,0.017962332564912465,-0.003552784056763487,-0.0030170303238460424,0.019377695521596676,-0.005142436083587765,0.0111358627971734,0.006494639133648183,-0.011132344128021202,-0.01076436658715843
1693.0,-0.013031429783750142,0.00784233487007566,-0.002334760532953182,0.0018270598876793734,-0.0080866693775285,0.0037659301593240086,-0.026585373772384263,-0.0032818298291822728,0.0021621630044950956
1693.0,0.0001490424028394792,-0.007950192282680898,0.00038258667611806206,-0.0037627615525200444,0.007073795984292943,0.0023891378779386037,0.01803100167572562,0.011439590909394377,-0.011950169370657971
1712.0,0.01141006673803096,0.006236579353978873,-0.0015282559642320554,0.014582927529296179,0.005929786122839874,0.00582695637243913,0.01568392190255414,-0.013084553583267263,-0.009884759232541973
1738.0,0.014626558840939831,0.000535819548799824,-0.005939296226936306,0.0035326025165310815,0.012074463049984224,0.009253078067918315,0.038166238372730026,0.0038340455018170527,-0.006644542718668613
1727.5,-0.006263220532614194,0.002033499924790033,-0.002527584153909213,0.0047045316218137,-0.004705698851298791,0.00023982540825311912,-0.0013033563265707627,-0.0016413626992302064,0.00221975673831281
1715.0,-0.007038152220261478,0.0021360683119348483,-0.002485948481610489,0.014996705616588158,-0.005522316445394221,0.010495778809286848,-0.02042231714494356,-0.010928769669511694,-0.005558658003827381
1721.0,0.004258137261337798,-0.012993471395156145,-0.0022242938023227412,0.003946614580316399,0.00903992896577913,0.0074704839151943855,0.022702077129233066,0.02046562669273242,0.0033389012655146303
1719.0,-0.0008795075325076041,0.010322672307418958,-0.004188465695882844,-0.0024065940125243923,0.005842778349662644,0.001929457762281044,0.017414177566660555,-0.01365208916832732,0.0088496152769826
1697.5,-0.013286289332334934,-0.0019274018173591249,-0.0019358103628109736,-0.012048890729967454,-0.006776432741342088,-0.008214180161160177,0.005420067469339113,-0.005237057173565531,-0.002646671152374871
1688.5,-0.005065565063045166,0.0027828338626802104,-0.0017788018235864796,0.009088328900099758,0.004302877173196339,0.004209935027536968,0.008863622448654643,-0.02717254012071752,-0.012891932275404326
1690.0,0.000746547253784563,-0.006326081248211742,-0.0026665467640030033,0.012752907008078103,0.00031523157753226053,0.013828885562141563,0.019660486595186773,0.009889879988104748,0.00668898815079671
1698.0,0.004764749931639291,-0.0010761946798495865,-0.00277735659847693,0.001032069390554898,-0.01689972310172481,0.0026501166217916504,-0.026618136421107667,-0.006205068562561102,0.00221975673831281
1681.0,-0.010302442748159496,-0.007023639009357568,-0.001562605229173987,-0.009964251691967943,-0.013269150460985542,-0.005634080044404343,-0.02767229338696295,0.009012876107084015,0.015401844611506703
1678.0,-0.0012013817333251355,0.0019499518690791566,-0.004098159424090323,0.02213809869231796,0.00021026611562118097,0.015521427271225623,0.01714420124741008,0.006985219796763539,0.006528858882463631
1711.0,0.019640565874546417,0.0022701485345390775,-0.0018510479973094269,0.0009098101893404413,0.006770643818758306,0.004907253765204841,-0.003534140224674453,0.011626428541834329,0.0
1719.5,0.005436792467756749,0.006028654280155979,-0.0025627353135863457,-0.001553110241711076,-0.004406059899416722,-0.0022442586193927084,-0.023116770877526872,-0.016650863396656997,-0.008714652102443775
1719.0,0.0007324397895742186,-0.00010733644619336146,-0.000465257448275077,-0.015353530617864734,0.0027952802431952836,-0.012782527936378265,-0.013262793878410445,0.011131324063002284,0.0021857932199802256
1705.0,-0.006758768015009747,0.008018431800382052,-0.004630460213660333,0.0009947799995386536,-0.0006183242759142485,0.0009284189692974824,0.028300671242950867,-0.011047376278474868,-0.0059785345658992005
1690.0,-0.007250161225059751,0.0018086073337946387,-0.002936404350515683,-0.0142113217952048,-0.006273706386973687,-0.014912044468351463,-0.055023046012339615,-0.012331584517218452,0.0016021599661002266
1689.0,-0.0023788295487816927,0.003289651186536168,-0.000879186482987728,0.0018421553331994993,-0.007746243733595735,-0.0035857551984763225,-0.013460082420408283,-0.017719812026909913,-0.00881062968215492
1676.5,-0.009422039343026087,-0.002864571477691253,-0.0009110682982984619,-0.008301175417370788,0.011534293745433053,-0.0011350202211653177,0.03984862310223649,0.001728608900617689,0.008810629682154906
1665.5,-0.005877494125684738,0.008990488395699292,-0.000224007368290109,0.010708159877836488,-0.021901637399423992,0.0014658252618700359,-0.03188872642814567,-0.009399244962631406,-0.006600684031351912
1677.0,0.00782900716715727,0.0007368033594737287,-0.0005664646842479909,-0.009785811308189524,0.00504879418169235,-0.0038820292088877946,0.008922502570481697,0.0031911834450284687,-0.004424785980355807
1655.0,-0.011766616374131733,-0.0032671157268916707,-0.00036121093242628277,-0.0017634519005624515,0.004323257818478371,-0.0035162782725569664,0.030947643014953022,0.0033253843988785463,0.01102547001170764
1642.5,-0.006393689005527419,-0.004549550248031373,-0.0019671513988465425,0.00799260190464173,0.005248415367584865,0.00418013149054523,0.006931864693428417,0.012479542294290226,0.0032403583986300114
1667.0,0.017560245355653196,-0.0018043840802829585,-0.0016115183299883614,0.011568545116284384,0.00041659026202164255,0.013559529785632294,-0.008257685238981577,0.0021359922681493055,0.014151384313239276
1649.5,-0.011925569669297224,0.002334466255430435,-0.0015515081829424059,-0.00813361729714829,-0.002664876182202951,-0.0003741814823827655,0.00891536365795255,-0.0009962286456901854,0.008583743691391435
1657.5,0.005603103929810168,0.002117523289907283,0.0,0.0,0.0,-0.0021542648709759423,0.0,-0.0008547009067316558,-0.004282661792000736
1682.0,0.013946390850146383,0.010102158942179838,-0.0014159737967231086,0.018813490799291482,0.004703235083095113,0.016044990183346337,-0.009578933688937016,-0.007438169038382747,0.014909754366287064
1691.0,0.005791091988175102,0.003240477408329802,-0.001411702936134332,0.0033991664029341313,0.0046547742383484135,0.0008301051943188659,0.002982603702383557,-0.010971670620710246,0.0021119332031435513
1699.0,0.004137121740070837,-0.0028217607686939297,-0.0016054872771046748,-0.005601865349481239,0.008809679363614719,-0.00429631317080521,0.021604768311981923,0.0002902757640120909,0.014659948410684617
1711.0,0.006466806781068476,-0.0016759195291652562,-0.002077445364364375,-0.013571891621050358,-0.010215626485926799,-0.01089244116642367,0.00581209256396561,0.0026086971315868006,0.0
1712.0,-0.0010260169459995042,0.0042889338196980716,-0.0017502894021973975,0.009502598131100956,-0.00040926546819321577,0.004855738366994009,0.007058097956569442,-0.0007239557255309659,-0.004166672694845834
1745.0,0.019316554424575055,0.0028144074448322592,-0.0018482220473122909,0.005714301263438635,0.0012793590261176585,0.00931834933950404,-0.0003197442073604617,0.006065000540755469,-0.002089864919459242
1736.0,-0.005047238344643204,0.009633886081735765,-0.002539366270036274,-0.003432657490801856,-0.009063282093784144,-0.005459943232517036,0.011130660311576095,-0.01493972235152169,-0.027573326904099596
1732.0,-0.001301989334015501,-0.002890772196845645,-0.0015292608910173896,-0.006437984150251204,-0.006009007377070783,-0.006750334051858609,-0.018191023401838223,0.004083424078578373,0.002148228538289605
1727.0,-0.002173756380917438,0.0014464306685457726,-0.0015570437115965553,-0.01242088519104028,0.0026020577589222697,-0.01311817951443506,0.011527505171067414,0.003486855196326199,0.0032137146030958245
1720.0,-0.0045074594672568115,-0.0023773849638659933,-0.001702810684966479,0.01173654645692802,0.0039468197266339525,0.007262127549283804,0.01735880734751868,0.007225464961041944,0.009579636856813595
1702.0,-0.010253495427211727,-0.005395883176024073,-0.0020089036232761553,-0.01472553635394516,-0.0009102845116758605,-0.007830228686562574,-0.005647959789503988,0.012875714360045367,0.007913520590703665
1699.0,-0.0019158505602176453,0.00280534237699376,-0.002307241027612992,0.009466696014343804,-0.01776602931320233,0.006466709656399175,-0.05132641738982253,-0.0028469770119281513,0.006808091234656364
1707.0,0.004415668052001084,-0.00980093342252598,-0.0015881201727972775,0.0005058885534253348,0.006394127388442682,0.0038975419722431666,-0.017374309416016982,0.025057617330794747,0.0528578318644446
1739.0,0.018912405416582175,-0.0010483280129809564,-0.0015810178568156433,-0.007116022739584061,0.005382330953596644,0.002527617896921595,0.018367522541862993,0.005545556981924572,0.00985229644301164
1752.5,0.011320605243611658,-0.00399369947526711,-0.0013038942032000227,0.017250513618019474,0.0033358069116845817,0.009630444990899777,-0.0016559036736237362,0.003036998469007537,-0.00589972212718816
1767.5,0.009078076528688564,0.001262892190580633,9.640923793377729e-06,-0.0021651973174160346,0.004112230741423508,0.0024509249476777897,-0.001990710677327322,0.006594336301821543,0.01953187091724585
1767.0,-0.000564971766440366,0.002625914013493703,0.00014460270432251827,-0.007291803887046621,-0.0005016998090258216,-0.0052328258515566845,0.004308208817689786,-0.009078466753981954,-0.003875973844692849
1756.0,-0.003680117387647822,0.007732535916160382,0.0,-0.0018110356685343315,-0.0012057969279976554,-0.005540438317683874,0.014445425187723283,-0.015316367364257007,-0.01565589707255302
1786.0,0.018545066464274583,0.008499221975265724,0.0,0.0028516552846649516,0.003089096577475516,0.0012597692089486466,-0.004573676708569127,-0.00562826869161474,0.014684551682921099
